date,rank,code,score,true_open_return
2025-01-10,1,600886.SH,0.37737181782722473,-0.25957170128822327
2025-01-10,2,000932.SZ,0.26526811718940735,-0.2531645596027374
2025-01-10,3,002012.SZ,0.2638583779335022,0.8888888955116272
2025-01-10,4,603609.SH,0.19429388642311096,0.12722645699977875
2025-01-10,5,003816.SZ,0.19402065873146057,-0.5420054197311401
2025-01-10,6,600328.SH,0.1829909086227417,0.0
2025-01-10,7,601326.SH,0.18295834958553314,0.0
2025-01-10,8,603307.SH,0.18100078403949738,-0.02972651645541191
2025-01-10,9,601568.SH,0.17885050177574158,0.5
2025-01-10,10,603277.SH,0.1765449345111847,-0.041152264922857285
2025-01-10,11,000999.SZ,0.1735488325357437,0.18306636810302734
2025-01-10,12,603260.SH,0.17170226573944092,0.0
2025-01-10,13,600420.SH,0.1698310375213623,0.18018017709255219
2025-01-10,14,600746.SH,0.16905272006988525,0.15128593146800995
2025-01-10,15,600572.SH,0.16771705448627472,0.22522522509098053
2025-01-10,16,002088.SZ,0.15942147374153137,-0.16433854401111603
2025-01-10,17,002034.SZ,0.15814216434955597,0.0
2025-01-10,18,601607.SH,0.15346252918243408,0.6477329134941101
2025-01-10,19,601083.SH,0.15257957577705383,0.32786884903907776
2025-01-10,20,002763.SZ,0.14987139403820038,0.0
2025-01-13,1,002014.SZ,0.9238483309745789,-0.6024096608161926
2025-01-13,2,002701.SZ,0.44197776913642883,-0.8350730538368225
2025-01-13,3,002875.SZ,0.38264644145965576,-0.8576329350471497
2025-01-13,4,600780.SH,0.3786340355873108,-0.38910505175590515
2025-01-13,5,002572.SZ,0.36521559953689575,-0.9377093315124512
2025-01-13,6,601319.SH,0.3496052324771881,-0.8928571343421936
2025-01-13,7,002034.SZ,0.3327912390232086,-0.07117437571287155
2025-01-13,8,000672.SZ,0.3285602033138275,-0.14265334606170654
2025-01-13,9,600655.SH,0.3254411816596985,-0.17211703956127167
2025-01-13,10,601019.SH,0.3115946054458618,-0.6930692791938782
2025-01-13,11,603605.SH,0.2794843018054962,-0.4723430573940277
2025-01-13,12,600058.SH,0.27876922488212585,-0.2985074520111084
2025-01-13,13,601618.SH,0.2767845392227173,-0.6600660085678101
2025-01-13,14,600573.SH,0.276759535074234,-0.6750240921974182
2025-01-13,15,600312.SH,0.2620355784893036,-1.0582010746002197
2025-01-13,16,600011.SH,0.26199033856391907,-0.3210272789001465
2025-01-13,17,601633.SH,0.24525083601474762,-0.7317073345184326
2025-01-13,18,000707.SZ,0.24433697760105133,-0.727802038192749
2025-01-13,19,000990.SZ,0.2414858043193817,-0.2853066921234131
2025-01-13,20,600482.SH,0.22815586626529694,-1.4679715633392334
2025-01-14,1,600582.SH,1.3801507949829102,0.35211268067359924
2025-01-14,2,601801.SH,1.0717288255691528,0.9146341681480408
2025-01-14,3,002138.SZ,1.0471546649932861,0.2366463840007782
2025-01-14,4,002241.SZ,1.0239698886871338,0.5860192775726318
2025-01-14,5,600737.SH,1.0171732902526855,0.0
2025-01-14,6,601369.SH,0.9431101679801941,0.2544529139995575
2025-01-14,7,603279.SH,0.9385370016098022,0.0
2025-01-14,8,002223.SZ,0.8101260662078857,-0.2631579041481018
2025-01-14,9,002984.SZ,0.8045670390129089,0.0850701853632927
2025-01-14,10,603556.SH,0.7794219255447388,0.0
2025-01-14,11,600887.SH,0.7764620184898376,-0.2108963131904602
2025-01-14,12,600096.SH,0.7711179256439209,0.0946073830127716
2025-01-14,13,601877.SH,0.758677065372467,0.0
2025-01-14,14,002310.SZ,0.734196126461029,2.7322404384613037
2025-01-14,15,002267.SZ,0.7245897650718689,0.0
2025-01-14,16,002007.SZ,0.6810535788536072,0.06418485194444656
2025-01-14,17,600352.SH,0.672767698764801,0.0
2025-01-14,18,002550.SZ,0.6680313348770142,-0.1727115660905838
2025-01-14,19,600908.SH,0.6638520359992981,0.0
2025-01-14,20,002262.SZ,0.6440600156784058,0.0
2025-01-15,1,002310.SZ,2.141024351119995,4.166666507720947
2025-01-15,2,000070.SZ,1.9048056602478027,0.0
2025-01-15,3,002490.SZ,0.3619355261325836,1.7123287916183472
2025-01-15,4,600499.SH,0.3011557459831238,0.24813896417617798
2025-01-15,5,001358.SZ,0.2773367166519165,-0.36231884360313416
2025-01-15,6,002142.SZ,0.24845221638679504,-0.1573564112186432
2025-01-15,7,600780.SH,0.2408800721168518,0.0
2025-01-15,8,600876.SH,0.22776678204536438,0.0
2025-01-15,9,601111.SH,0.200959250330925,0.25673940777778625
2025-01-15,10,603053.SH,0.19151833653450012,0.10764262825250626
2025-01-15,11,000151.SZ,0.1888427883386612,0.0
2025-01-15,12,002419.SZ,0.18628765642642975,-0.6211180090904236
2025-01-15,13,605007.SH,0.17922313511371613,0.08237232267856598
2025-01-15,14,603301.SH,0.173396497964859,0.0476190485060215
2025-01-15,15,600585.SH,0.1657191812992096,-0.2508361339569092
2025-01-15,16,601166.SH,0.16210153698921204,0.1019887775182724
2025-01-15,17,601126.SH,0.15834853053092957,-0.31545740365982056
2025-01-15,18,600711.SH,0.14752833545207977,-0.3992016017436981
2025-01-15,19,600502.SH,0.14317555725574493,0.44843047857284546
2025-01-15,20,600004.SH,0.1409105360507965,-0.10787486284971237
2025-01-16,1,600373.SH,0.305085688829422,0.2620087265968323
2025-01-16,2,603871.SH,0.29578661918640137,0.28818443417549133
2025-01-16,3,603053.SH,0.262100487947464,0.0
2025-01-16,4,002674.SZ,0.2594791352748871,-0.6564551591873169
2025-01-16,5,600685.SH,0.2436094582080841,0.13181018829345703
2025-01-16,6,002144.SZ,0.24257317185401917,0.4911591410636902
2025-01-16,7,605319.SH,0.2091897875070572,-0.5441607236862183
2025-01-16,8,600501.SH,0.19847367703914642,-0.41567695140838623
2025-01-16,9,603323.SH,0.19340156018733978,0.598802387714386
2025-01-16,10,001239.SZ,0.19039633870124817,1.0563380718231201
2025-01-16,11,002724.SZ,0.19003413617610931,0.6000000238418579
2025-01-16,12,603097.SH,0.18684816360473633,0.14306151866912842
2025-01-16,13,002867.SZ,0.18551689386367798,0.31446540355682373
2025-01-16,14,600184.SH,0.1851510852575302,-0.09661835432052612
2025-01-16,15,600905.SH,0.18431691825389862,0.23980815708637238
2025-01-16,16,600379.SH,0.18385446071624756,1.01694917678833
2025-01-16,17,600955.SH,0.1828995645046234,0.4385964870452881
2025-01-16,18,603790.SH,0.1818816363811493,-0.8223684430122375
2025-01-16,19,002841.SZ,0.1807742863893509,0.14997000992298126
2025-01-16,20,603638.SH,0.18023553490638733,0.8902077078819275
2025-01-17,1,002490.SZ,0.6010072827339172,0.3105590045452118
2025-01-17,2,603596.SH,0.5337806940078735,-0.9886094927787781
2025-01-17,3,000010.SZ,0.2677749991416931,-1.0204081535339355
2025-01-17,4,002088.SZ,0.24926996231079102,-0.33898305892944336
2025-01-17,5,603408.SH,0.21894945204257965,-1.1415525674819946
2025-01-17,6,605333.SH,0.2178025245666504,-0.028818443417549133
2025-01-17,7,000157.SZ,0.2041354477405548,-0.13623978197574615
2025-01-17,8,605178.SH,0.201778843998909,-0.05878894776105881
2025-01-17,9,605008.SH,0.19733676314353943,0.0
2025-01-17,10,605056.SH,0.19074900448322296,0.15197569131851196
2025-01-17,11,002626.SZ,0.17491309344768524,-0.06973500549793243
2025-01-17,12,002823.SZ,0.17378321290016174,-0.9722222089767456
2025-01-17,13,600887.SH,0.1685536950826645,-0.5294740796089172
2025-01-17,14,605589.SH,0.16586975753307343,-0.07993604987859726
2025-01-17,15,600375.SH,0.1617739051580429,0.3430531620979309
2025-01-17,16,603226.SH,0.1599007099866867,0.4016064405441284
2025-01-17,17,002671.SZ,0.15891717374324799,-0.42016807198524475
2025-01-17,18,000166.SZ,0.15724556148052216,-0.395256906747818
2025-01-17,19,002701.SZ,0.15406639873981476,-0.6211180090904236
2025-01-17,20,600592.SH,0.15335263311862946,0.09652509540319443
2025-01-20,1,002971.SZ,0.2462562918663025,0.7944915294647217
2025-01-20,2,603162.SH,0.2101130485534668,0.3363228738307953
2025-01-20,3,600548.SH,0.2021549642086029,0.0
2025-01-20,4,605369.SH,0.18704992532730103,0.5307855606079102
2025-01-20,5,600435.SH,0.18183963000774384,1.070038914680481
2025-01-20,6,603170.SH,0.17865920066833496,0.5968169569969177
2025-01-20,7,603059.SH,0.16791746020317078,-4.518072128295898
2025-01-20,8,603065.SH,0.16454137861728668,-0.1367989033460617
2025-01-20,9,603173.SH,0.16258439421653748,0.12690354883670807
2025-01-20,10,600084.SH,0.1561913937330246,0.19379845261573792
2025-01-20,11,603926.SH,0.15350399911403656,-0.10928961634635925
2025-01-20,12,600444.SH,0.1457161158323288,0.6693440675735474
2025-01-20,13,600522.SH,0.14416992664337158,0.7251631617546082
2025-01-20,14,600375.SH,0.14366520941257477,-0.16977928578853607
2025-01-20,15,002880.SZ,0.1378955990076065,0.1141987070441246
2025-01-20,16,603919.SH,0.1353667825460434,0.15814444422721863
2025-01-20,17,601766.SH,0.13266019523143768,1.0709505081176758
2025-01-20,18,603321.SH,0.13092443346977234,0.0
2025-01-20,19,601568.SH,0.13048017024993896,0.0
2025-01-20,20,603938.SH,0.12817426025867462,-0.5730658769607544
2025-01-21,1,000429.SZ,0.3568534851074219,0.07575757801532745
2025-01-21,2,002675.SZ,0.29923754930496216,0.08058017492294312
2025-01-21,3,605189.SH,0.28932857513427734,0.7142857313156128
2025-01-21,4,600435.SH,0.28552913665771484,-0.2906976640224457
2025-01-21,5,001260.SZ,0.26705673336982727,1.268882155418396
2025-01-21,6,603321.SH,0.22843924164772034,0.4137931168079376
2025-01-21,7,603020.SH,0.21020977199077606,0.0
2025-01-21,8,002254.SZ,0.20524592697620392,0.21551723778247833
2025-01-21,9,603231.SH,0.2037598043680191,0.6188119053840637
2025-01-21,10,600444.SH,0.20200490951538086,0.5228758454322815
2025-01-21,11,603013.SH,0.1997842937707901,0.0
2025-01-21,12,001268.SZ,0.1992800235748291,0.3666841387748718
2025-01-21,13,001212.SZ,0.1926068514585495,0.5589194297790527
2025-01-21,14,603065.SH,0.19222521781921387,-0.4016064405441284
2025-01-21,15,603217.SH,0.18611599504947662,0.0
2025-01-21,16,603358.SH,0.18585453927516937,-0.030293850228190422
2025-01-21,17,002901.SZ,0.183115616440773,0.197628453373909
2025-01-21,18,603182.SH,0.17849412560462952,1.0806317329406738
2025-01-21,19,603075.SH,0.17823494970798492,0.0
2025-01-21,20,003043.SZ,0.178176611661911,0.04917629808187485
2025-01-22,1,600019.SH,0.35834187269210815,0.0
2025-01-22,2,600600.SH,0.2797357439994812,0.08544573932886124
2025-01-22,3,600012.SH,0.23713214695453644,-0.4408060312271118
2025-01-22,4,000757.SZ,0.23210634291172028,-1.047120451927185
2025-01-22,5,603115.SH,0.2255163937807083,1.26676607131958
2025-01-22,6,002809.SZ,0.2053745836019516,0.24449877440929413
2025-01-22,7,603075.SH,0.2017861157655716,-0.9595959782600403
2025-01-22,8,003008.SZ,0.19975395500659943,-0.5753138065338135
2025-01-22,9,600267.SH,0.19508101046085358,0.36275696754455566
2025-01-22,10,600633.SH,0.19501717388629913,-0.6116207838058472
2025-01-22,11,603680.SH,0.18677504360675812,-2.7586207389831543
2025-01-22,12,603733.SH,0.18596439063549042,-0.37071362137794495
2025-01-22,13,603090.SH,0.1824951320886612,0.9340659379959106
2025-01-22,14,600876.SH,0.1823558360338211,0.0
2025-01-22,15,002724.SZ,0.18146346509456635,0.0
2025-01-22,16,600820.SH,0.18047554790973663,0.16051363945007324
2025-01-22,17,000878.SZ,0.17967964708805084,-0.1576044112443924
2025-01-22,18,603515.SH,0.1790807545185089,0.0
2025-01-22,19,603726.SH,0.17901431024074554,-1.5664160251617432
2025-01-22,20,603967.SH,0.17795778810977936,0.30549898743629456
2025-01-23,1,000157.SZ,0.546418309211731,0.8415147066116333
2025-01-23,2,603680.SH,0.3796531856060028,0.9195402264595032
2025-01-23,3,600267.SH,0.3169594705104828,0.6031363010406494
2025-01-23,4,000036.SZ,0.2685793936252594,1.0126582384109497
2025-01-23,5,000039.SZ,0.25531142950057983,0.664893627166748
2025-01-23,6,600985.SH,0.2467319816350937,1.039346694946289
2025-01-23,7,000544.SZ,0.23017852008342743,0.7109004855155945
2025-01-23,8,600287.SH,0.21352776885032654,0.6818181872367859
2025-01-23,9,002809.SZ,0.2104867845773697,1.23001229763031
2025-01-23,10,600883.SH,0.20849110186100006,0.9049773812294006
2025-01-23,11,600161.SH,0.20535169541835785,0.7748184204101562
2025-01-23,12,002738.SZ,0.1970362365245819,0.23382696509361267
2025-01-23,13,601717.SH,0.19335071742534637,0.8553654551506042
2025-01-23,14,605500.SH,0.18640628457069397,0.43103447556495667
2025-01-23,15,000403.SZ,0.1862659454345703,0.551217257976532
2025-01-23,16,603226.SH,0.182213693857193,0.9803921580314636
2025-01-23,17,002724.SZ,0.18207915127277374,0.9652509689331055
2025-01-23,18,600232.SH,0.18193116784095764,1.107011079788208
2025-01-23,19,600761.SH,0.18156945705413818,0.5599104166030884
2025-01-23,20,002355.SZ,0.17990782856941223,1.195814609527588
