Days,TradeDays,NoTradeDays,FinalEquity,TotalReturn,AnnReturn,AnnVol,Sharpe,MaxDrawdown,Calmar,WinRate,AvgDailyRet,StdDailyRet,AvgTradeDayRet,K,CommissionBpsOneWay,StampTaxBpsSell,TransferFeeBpsOneWay,SlippageBpsOneWay,AvgHold,TradeRule
205,205,0,1.57024618314337,0.5702461831433701,0.7413935721909604,0.13157044860437828,4.285753032574269,-0.09682648807027949,7.656929286180227,0.526829268292683,0.002237612893537323,0.008288159211723574,0.002237612893537323,5,2.0,5.0,0.1,2.0,5.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,1.1506236659312181,0.15062366593121812,0.1882378343293003,0.0910646462048476,1.9399019108650797,-0.09926223735723083,1.8963690456619715,0.5024390243902439,0.0007010177826025049,0.005736533502097824,0.0007010177826025049,10,2.0,5.0,0.1,2.0,10.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.9426158906400541,-0.05738410935994587,-0.07006941788717946,0.07424881020060906,-0.9411268525572563,-0.11114967765518113,-0.6304059477700414,0.45365853658536587,-0.00027729186136968346,0.004677235403172556,-0.00027729186136968346,20,2.0,5.0,0.1,2.0,20.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
