Days,TradeDays,NoTradeDays,FinalEquity,TotalReturn,AnnReturn,AnnVol,Sharpe,MaxDrawdown,Calmar,WinRate,AvgDailyRet,StdDailyRet,AvgTradeDayRet,K,CommissionBpsOneWay,StampTaxBpsSell,TransferFeeBpsOneWay,SlippageBpsOneWay,AvgHold,TradeRule
205,205,0,0.6590357955397683,-0.3409642044602317,-0.4010499845386952,0.13034410707525518,-3.8631144082297104,-0.35782523506900077,-1.120798493879948,0.2926829268292683,-0.00199815157988722,0.008210906956759518,-0.00199815157988722,5,2.0,5.0,0.1,2.0,5.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.6121006646685991,-0.38789933533140086,-0.45304941632658635,0.11345337607102655,-5.254901215211869,-0.38957514490259637,-1.1629320357146944,0.28292682926829266,-0.00236581858678153,0.007146890916300537,-0.00236581858678153,10,2.0,5.0,0.1,2.0,10.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.5581139930893267,-0.44188600691067326,-0.5117362237722274,0.1002375284233508,-7.091223737487531,-0.4418100864160066,-1.1582719351708515,0.22926829268292684,-0.0028206616708544283,0.0063143707677132035,-0.0028206616708544283,20,2.0,5.0,0.1,2.0,20.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
