Days,TradeDays,NoTradeDays,FinalEquity,TotalReturn,AnnReturn,AnnVol,Sharpe,MaxDrawdown,Calmar,WinRate,AvgDailyRet,StdDailyRet,AvgTradeDayRet,K,CommissionBpsOneWay,StampTaxBpsSell,TransferFeeBpsOneWay,SlippageBpsOneWay,AvgHold,TradeRule
205,205,0,0.968737514062,-0.03126248593799996,-0.038291137598659986,0.08761396632083258,-0.4019936689615649,-0.05256451621659808,-0.7284598119413586,0.3951219512195122,-0.00013976293563479334,0.005519161101450279,-0.00013976293563479334,5,2.0,5.0,0.1,2.0,5.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.8561914403277356,-0.14380855967226436,-0.17374990412888225,0.06795367828488075,-2.7734721774795266,-0.14740825182606287,-1.1786986276231197,0.3463414634146341,-0.0007478874449386465,0.004280679366997253,-0.0007478874449386465,10,2.0,5.0,0.1,2.0,10.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.8026581063660856,-0.1973418936339144,-0.23679274701359865,0.0648587552846825,-4.131380747425478,-0.1968129082449146,-1.203136263388425,0.3121951219512195,-0.001063318305359926,0.004085717543534909,-0.001063318305359926,20,2.0,5.0,0.1,2.0,20.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
