date,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,trade_rule,equity
2025-01-10,5,5,-7.725265622138978e-05,-0.0013972526562213898,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9986027473437786
2025-01-13,5,5,-0.007243860065937043,-0.008563860065937044,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9900508531540663
2025-01-14,5,5,0.0041788250207901,0.0028588250207901003,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9928812353049178
2025-01-15,5,5,0.011529630839824676,0.010209630839824676,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0030181861851701
2025-01-16,5,5,5.1096379756927334e-05,-0.0012689036202430727,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.00174545277755
2025-01-17,5,5,-0.006357988536357878,-0.007677988536357878,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9940540626747753
2025-01-20,5,5,0.005463277757167815,0.004143277757167815,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9981727047620779
2025-01-21,5,5,0.0036976159512996667,0.0023776159512996667,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.000545976107072
2025-01-22,5,5,-0.0002714293450117113,-0.0015914293450117114,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9989536778796619
2025-01-23,5,5,0.008083486199378967,0.006763486199378967,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.00571008729382
2025-01-24,5,5,0.010688198789954185,0.009368198789954185,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0151317793166506
2025-01-27,5,5,0.003800275072455406,0.002480275072455406,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0176495853641467
2025-02-05,5,5,0.012210030674934386,0.010890030674934386,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0287318205650966
2025-02-06,5,5,0.0033250407576560976,0.0020050407576560976,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0307944697940274
2025-02-07,5,5,0.000686971053481102,-0.000633028946518898,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0301419470567363
2025-02-10,5,5,0.00413989320397377,0.0028198932039737697,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.03304683733237
2025-02-11,5,5,0.012643260762095454,0.011323260762095454,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0447442960509425
2025-02-12,5,5,0.001155586272478104,-0.000164413727521896,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0445725257469216
2025-02-13,5,5,0.0038682402968406677,0.0025482402968406677,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0472343475500026
2025-02-14,5,5,-0.0009756906330585476,-0.002295690633058548,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0448302214677148
2025-02-17,5,5,0.008706422597169876,0.007386422597169876,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0525477790257698
2025-02-18,5,5,0.015902569890022276,0.014582569890022276,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.067896630576001
2025-02-19,5,5,0.003220171838998795,0.001900171838998795,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0699258176803832
2025-02-20,5,5,0.01263816449046135,0.01131816449046135,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0820354140774813
2025-02-21,5,5,0.006859299898147582,0.005539299898147582,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0880291327364728
