date,K,code,rank,score,ret_gross,buy_cost,sell_cost,ret_net,trade_rule
2025-01-10,20,603556.SH,1,0.1080310866236686,-0.002864508628845215,0.00041,0.00091,-0.0041845086288452155,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002749.SZ,2,0.0980398803949356,-0.006428571343421936,0.00041,0.00091,-0.007748571343421936,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600312.SH,3,0.0968767702579498,-0.002275312840938568,0.00041,0.00091,-0.003595312840938568,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600388.SH,4,0.0795372948050499,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600875.SH,5,0.0778590068221092,-0.004787961840629577,0.00041,0.00091,-0.006107961840629577,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,601398.SH,6,0.0777895376086235,0.001490312963724136,0.00041,0.00091,0.00017031296372413602,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600015.SH,7,0.0767955109477043,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,000776.SZ,8,0.0711662247776985,0.0006535948067903511,0.00041,0.00091,-0.0006664051932096489,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,000885.SZ,9,0.0674158856272697,-0.002431118339300155,0.00041,0.00091,-0.003751118339300155,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,601717.SH,10,0.0660619735717773,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600282.SH,11,0.0657179057598114,0.008869179487228394,0.00041,0.00091,0.007549179487228394,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,601088.SH,12,0.0653294473886489,-0.001769016981124878,0.00041,0.00091,-0.003089016981124878,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600867.SH,13,0.0644803196191787,0.0040160644054412845,0.00041,0.00091,0.0026960644054412845,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,603163.SH,14,0.0630470886826515,-0.006562158465385437,0.00041,0.00091,-0.007882158465385437,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002051.SZ,15,0.0625012889504432,-0.0013458950817584988,0.00041,0.00091,-0.002665895081758499,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002731.SZ,16,0.0612443909049034,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002088.SZ,17,0.0578255131840705,-0.00164338544011116,0.00041,0.00091,-0.00296338544011116,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,601126.SH,18,0.0574925616383552,0.006699147224426269,0.00041,0.00091,0.005379147224426269,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600917.SH,19,0.0562479421496391,-0.001757469177246093,0.00041,0.00091,-0.003077469177246093,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,603358.SH,20,0.0562395527958869,-0.02515923500061035,0.00041,0.00091,-0.02647923500061035,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,002425.SZ,1,0.1690803468227386,-0.04629629611968994,0.00041,0.00091,-0.04761629611968994,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,601398.SH,2,0.0895568951964378,-0.001499250382184982,0.00041,0.00091,-0.002819250382184982,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600028.SH,3,0.0873714685440063,0.0047694754600524905,0.00041,0.00091,0.0034494754600524905,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,000543.SZ,4,0.0860406681895256,-0.008746355772018433,0.00041,0.00091,-0.010066355772018433,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603848.SH,5,0.0832202434539794,-0.002313030064105987,0.00041,0.00091,-0.0036330300641059868,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600312.SH,6,0.082896314561367,-0.010582010746002195,0.00041,0.00091,-0.011902010746002195,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600000.SH,7,0.0823480114340782,-0.006910167932510376,0.00041,0.00091,-0.008230167932510376,Buy@Close(t) Sell@Open(t+1)
