date,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,trade_rule,equity
2025-01-10,5,5,0.0014684799313545225,0.00014847993135452256,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0001484799313545
2025-01-13,5,5,-0.005419878244400025,-0.006739878244400025,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9934076009502953
2025-01-14,5,5,0.012211119651794436,0.010891119651794436,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.004226921995247
2025-01-15,5,5,0.011757990598678589,0.010437990598678589,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0147090331659736
2025-01-16,5,5,0.0026131512224674227,0.0012931512224674227,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.016021205392661
2025-01-17,5,5,-0.0008553651496767996,-0.0021753651496767995,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0138109882711173
2025-01-20,5,5,0.002267636239528656,0.000947636239528656,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0147717123036353
2025-01-21,5,5,0.008639281064271928,0.0073192810642719285,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0221991116820581
2025-01-22,5,5,-2.3422524332999962e-05,-0.001343422524333,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0208258663710714
2025-01-23,5,5,0.007549617797136307,0.006229617797136307,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0271852213559938
2025-01-24,5,5,0.00412981942296028,0.0028098194229602804,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0300714263419375
2025-01-27,5,5,0.0044343281090259545,0.0031143281090259545,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0332794067392987
2025-02-05,5,5,0.011171837612986565,0.009851837612986565,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0434591076633375
2025-02-06,5,5,0.007714567899703979,0.006394567899703979,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0501315777778553
2025-02-07,5,5,3.0261248350143057e-05,-0.0012897387516498568,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.048777182387664
2025-02-10,5,5,-0.0042099708318710325,-0.0055299708318710325,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0429774751599283
2025-02-11,5,5,0.014806118249893188,0.013486118249893188,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0570431927219102
2025-02-12,5,5,0.004054972112178803,0.002734972112178803,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.059934176375373
2025-02-13,5,5,0.0026145558655261995,0.0012945558655261995,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0613063203804713
2025-02-14,5,5,-0.00022552344202995332,-0.0015455234420299533,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0596660465831487
2025-02-17,5,5,0.02432589456439018,0.02300589456439018,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0840446119243048
2025-02-18,5,5,0.015651533484458923,0.014331533484458923,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0995806335787452
2025-02-19,5,5,-0.0020891191065311432,-0.0034091191065311432,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0958320322316404
2025-02-20,5,5,0.01575912389159203,0.01443912389159203,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.111654886709408
2025-02-21,5,5,0.0017748879194259646,0.00045488791942596457,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.112160565087943
2025-02-24,5,5,0.006289153993129732,0.004969153993129732,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1176870622009512
2025-02-25,5,5,-0.0060098722577095025,-0.0073298722577095025,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1094945588109235
2025-02-26,5,5,0.01157493969798088,0.01025493969798088,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1208723586067675
2025-02-27,5,5,0.01691702365875244,0.015597023658752441,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.138354631302399
2025-02-28,5,5,0.01713328203558922,0.015813282035589217,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1563557541437028
2025-03-03,5,5,-0.00032434985041618347,-0.0016443498504161835,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1544543007323487
2025-03-04,5,5,-0.008771111905574799,-0.010091111905574799,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1428045731937864
2025-03-05,5,5,0.0033646321296691892,0.0020446321296691892,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1451411881420712
2025-03-06,5,5,0.0211835960149765,0.019863596014976503,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1678878100834356
2025-03-07,5,5,0.024089799404144286,0.022769799404144288,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.1944803812455806
2025-03-10,5,5,0.010187014937400818,0.008867014937400818,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2050718566285175
2025-03-11,5,5,-0.005631923496723175,-0.006951923496723175,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.196694289273182
2025-03-12,5,5,0.010658855497837065,0.009338855497837065,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.207870044315791
2025-03-13,5,5,0.019049695491790773,0.01772969549179077,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2292852123951659
2025-03-14,5,5,0.01139774963259697,0.01007774963259697,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2416736409927382
2025-03-17,5,5,0.013291423082351683,0.011971423082351683,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2565382414792665
2025-03-18,5,5,0.0020640122741460796,0.0007440122741460796,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.257473121353861
2025-03-19,5,5,0.00016054672002792353,-0.0011594532799720765,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2560151400188306
2025-03-20,5,5,0.011870514273643492,0.010550514273643492,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2692667456815117
2025-03-21,5,5,0.010622774332761764,0.009302774332761764,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.2810744477846658
