date,K,code,rank,score,ret_gross,buy_cost,sell_cost,ret_net,trade_rule
2025-01-10,20,600886.SH,1,0.3750557005405426,-0.002595717012882232,0.00041,0.00091,-0.003915717012882233,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002188.SZ,2,0.287129133939743,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002651.SZ,3,0.2642143964767456,-0.01244167923927307,0.00041,0.00091,-0.01376167923927307,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600072.SH,4,0.2306205183267593,-0.006525285243988037,0.00041,0.00091,-0.007845285243988037,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002696.SZ,5,0.2137761563062667,-0.006451612710952759,0.00041,0.00091,-0.007771612710952759,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002145.SZ,6,0.2086051851511001,0.002352941185235977,0.00041,0.00091,0.001032941185235977,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600645.SH,7,0.1980893015861511,0.0015274949371814719,0.00041,0.00091,0.00020749493718147187,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600688.SH,8,0.1865252554416656,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002259.SZ,9,0.178826168179512,-0.00450450450181961,0.00041,0.00091,-0.00582450450181961,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,603709.SH,10,0.1773862242698669,0.000943396240472793,0.00041,0.00091,-0.00037660375952720696,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002983.SZ,11,0.1553582996129989,0.001092299297451973,0.00041,0.00091,-0.00022770070254802708,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,000096.SZ,12,0.1528887450695037,-0.0017050299048423758,0.00041,0.00091,-0.0030250299048423758,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,601369.SH,13,0.1524865478277206,0.007575757503509521,0.00041,0.00091,0.006255757503509521,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,002034.SZ,14,0.1477919518947601,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,000400.SZ,15,0.1469340324401855,-0.007111813426017761,0.00041,0.00091,-0.00843181342601776,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600078.SH,16,0.1440603882074356,-0.011235954761505127,0.00041,0.00091,-0.012555954761505127,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,605116.SH,17,0.1437349170446396,0.002093144953250885,0.00041,0.00091,0.0007731449532508848,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,600792.SH,18,0.1428477019071579,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,603630.SH,19,0.1316007822751999,-0.000838926210999488,0.00041,0.00091,-0.002158926210999488,Buy@Close(t) Sell@Open(t+1)
2025-01-10,20,003017.SZ,20,0.130684494972229,-0.0076045626401901245,0.00041,0.00091,-0.008924562640190124,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,002875.SZ,1,2.1751177310943604,-0.008576329350471496,0.00041,0.00091,-0.009896329350471496,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603101.SH,2,0.960524082183838,-0.036026201248168944,0.00041,0.00091,-0.037346201248168946,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,002221.SZ,3,0.7759008407592773,0.002183406054973602,0.00041,0.00091,0.0008634060549736022,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600333.SH,4,0.7506849765777588,0.006535947918891906,0.00041,0.00091,0.005215947918891906,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600396.SH,5,0.6306828260421753,-0.012244898080825805,0.00041,0.00091,-0.013564898080825805,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603107.SH,6,0.3123701810836792,-0.009721322059631348,0.00041,0.00091,-0.011041322059631348,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600212.SH,7,0.3015071451663971,-0.011782032251358033,0.00041,0.00091,-0.013102032251358033,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,000757.SZ,8,0.2957057952880859,-0.01671309232711792,0.00041,0.00091,-0.018033092327117917,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,000586.SZ,9,0.2723805010318756,-0.001142857149243354,0.00041,0.00091,-0.002462857149243354,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603195.SH,10,0.2563361823558807,-0.00872651994228363,0.00041,0.00091,-0.01004651994228363,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603018.SH,11,0.2529776394367218,-0.0012690354883670802,0.00041,0.00091,-0.0025890354883670802,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600028.SH,12,0.2467676550149917,0.0047694754600524905,0.00041,0.00091,0.0034494754600524905,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,603810.SH,13,0.2065984457731247,0.002317497134208679,0.00041,0.00091,0.0009974971342086789,Buy@Close(t) Sell@Open(t+1)
2025-01-13,20,600505.SH,14,0.1949841678142547,0.001089324653148651,0.00041,0.00091,-0.00023067534685134892,Buy@Close(t) Sell@Open(t+1)
