date,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,trade_rule,equity
2025-01-10,20,20,0.0012307750135660174,-8.922498643398262e-05,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9999107750135661
2025-01-13,20,20,-0.007473970480263233,-0.008793970480263234,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9911175891751997
2025-01-14,20,20,0.007519701264798641,0.006199701264798641,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9972622221463734
2025-01-15,20,20,0.003736950300633908,0.002416950300633908,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9996725553740009
2025-01-16,20,20,0.005751548763364553,0.004431548763364553,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0041026530505381
2025-01-17,20,20,-0.0022473991364240645,-0.0035673991364240645,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0005206181131645
2025-01-20,20,20,0.008161696784198282,0.006841696784198282,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0073658768086333
2025-01-21,20,20,0.004484633512794972,0.0031646335127949723,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0105538206220281
2025-01-22,20,20,-0.004592563521116972,-0.005912563521116972,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.004578856966093
2025-01-23,20,20,0.009228610455989838,0.007908610455989838,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0125236798181612
2025-01-24,20,20,-0.0018860367648303512,-0.003206036764830351,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0092774916754028
2025-01-27,20,20,0.003889889199286699,0.002569889199286699,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0118712230003426
2025-02-05,20,20,0.005484859928488731,0.004164859928488731,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0160855249098075
2025-02-06,20,20,-0.0004724342525005337,-0.0017924342525005338,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0142642584114892
2025-02-07,20,20,-0.0017093027364462614,-0.0030293027364462614,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0111917449180035
2025-02-10,20,20,0.0010370061881840227,-0.00028299381181597734,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0109055839116323
2025-02-11,20,20,0.0004636879861354827,-0.0008563120138645173,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.010039933315246
