Days,TradeDays,NoTradeDays,FinalEquity,TotalReturn,AnnReturn,AnnVol,Sharpe,MaxDrawdown,Calmar,WinRate,AvgDailyRet,StdDailyRet,AvgTradeDayRet,K,CommissionBpsOneWay,StampTaxBpsSell,TransferFeeBpsOneWay,SlippageBpsOneWay,AvgHold,TradeRule
205,205,0,1.431188878427908,0.4311888784279081,0.5537935963505214,0.1342850516129296,3.3513859111224744,-0.0864967173055291,6.402481083622799,0.4878048780487805,0.001785877103583842,0.008459163127649636,0.001785877103583842,5,2.0,5.0,0.1,2.0,5.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,1.0783904949877796,0.07839049498777961,0.09721202999757894,0.08547507546662092,1.1282046058057926,-0.09524548105714614,1.020647162653651,0.4585365853658537,0.0003826721184164648,0.005384423642360883,0.0003826721184164648,10,2.0,5.0,0.1,2.0,10.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,0.9025440830519086,-0.09745591694809141,-0.11842605751605328,0.07076155986960779,-1.745349567161354,-0.13688653039971832,-0.865140325855113,0.4,-0.0004900938806261458,0.004457559280904531,-0.0004900938806261458,20,2.0,5.0,0.1,2.0,20.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
