date,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,trade_rule,equity
2025-01-10,10,10,-0.0027694966346025465,-0.0040894966346025465,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9959105033653974
2025-01-13,10,10,-0.009621389843523502,-0.010941389843523502,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9850138582988168
2025-01-14,10,10,-0.00015389606356620784,-0.0014738960635662078,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.983562050250512
2025-01-15,10,10,0.0036843850463628763,0.0023643850463628763,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9858875696542942
2025-01-16,10,10,0.003442325472831727,0.002122325472831727,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9879799439567197
2025-01-17,10,10,-0.0011562995687127112,-0.002476299568712711,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9855334096476028
2025-01-20,10,10,0.008766486585140228,0.007446486585140228,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9928721709617512
2025-01-21,10,10,0.0060945844277739535,0.0047745844277739535,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9976127229679953
2025-01-22,10,10,-0.004596012681722642,-0.005916012681722642,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9917108334474688
2025-01-23,10,10,0.005505002945661545,0.004185002945661545,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.995861146206691
2025-01-24,10,10,0.002594531267881394,0.001274531267881394,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9971304023759997
2025-01-27,10,10,0.0004407092444598675,-0.0008792907555401324,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9962536348311224
2025-02-05,10,10,0.004749507553875446,0.0034295075538754464,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9996702941973516
2025-02-06,10,10,0.001388891413807869,6.889141380786901e-05,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9997391628972606
2025-02-07,10,10,0.0006666402071714401,-0.0006533597928285599,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9990859735249075
2025-02-10,10,10,-0.00019970435649156563,-0.0015197043564915656,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9975676582184321
2025-02-11,10,10,0.0037108616530895236,0.0023908616530895236,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9999527044788288
2025-02-12,10,10,-0.001026084206998348,-0.002346084206998348,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9976067312311058
2025-02-13,10,10,0.0005871570780873298,-0.0007328429219126702,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9968756421992706
2025-02-14,10,10,-0.0009067916870117187,-0.002226791687011719,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9946558078062369
2025-02-17,10,10,0.005927614018321038,0.004607614018321038,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9992387978496894
2025-02-18,10,10,0.007712089076638222,0.006392089076638222,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0056260212543775
2025-02-19,10,10,-0.0013253546357154845,-0.0026453546357154845,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.002965783797256
2025-02-20,10,10,0.0028418892771005636,0.0015218892771005636,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0044921866689158
2025-02-21,10,10,0.0011956958174705505,-0.00012430418252944945,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0043673240887947
2025-02-24,10,10,0.0009912204444408417,-0.0003287795555591583,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,1.0040371086463626
2025-02-25,10,10,-0.006839246422052385,-0.008159246422052385,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.995844922460032
2025-02-26,10,10,0.0033046797811985018,0.0019846797811985018,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9978213557428475
