date,K,code,rank,score,ret_gross,buy_cost,sell_cost,ret_net,trade_rule
2025-01-10,5,002266.SZ,1,-0.0279686897993087,0.003389830589294433,0.00041,0.00091,0.002069830589294433,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,600871.SH,2,-0.0299949422478675,0.005181347131729126,0.00041,0.00091,0.003861347131729126,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,600617.SH,3,-0.0320279151201248,0.00395256906747818,0.00041,0.00091,0.0026325690674781797,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,000926.SZ,4,-0.0339973047375679,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,601005.SH,5,-0.0378281623125076,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,600239.SH,1,-0.0414317175745964,-0.004081632792949676,0.00041,0.00091,-0.005401632792949676,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,603308.SH,2,-0.0478910058736801,-0.005632039904594421,0.00041,0.00091,-0.006952039904594421,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,000545.SZ,3,-0.0483385100960731,-0.019417475461959842,0.00041,0.00091,-0.020737475461959844,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,000927.SZ,4,-0.048691377043724,-0.008130081295967102,0.00041,0.00091,-0.009450081295967102,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,002778.SZ,5,-0.0493984147906303,-0.012276785373687744,0.00041,0.00091,-0.013596785373687744,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,002310.SZ,1,0.0098604634404182,0.02732240438461304,0.00041,0.00091,0.026002404384613043,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,600375.SH,2,0.0083666630089282,0.01923076868057251,0.00041,0.00091,0.01791076868057251,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,603959.SH,3,-0.0148305296897888,0.018099547624588014,0.00041,0.00091,0.016779547624588012,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,000751.SZ,4,-0.0296797007322311,-0.003597122430801391,0.00041,0.00091,-0.0049171224308013906,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,600759.SH,5,-0.0322678461670875,-0.013333333730697632,0.00041,0.00091,-0.014653333730697632,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002310.SZ,1,0.0444609858095645,0.041666665077209473,0.00041,0.00091,0.04034666507720947,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,000070.SZ,2,0.0291334185749292,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002490.SZ,3,0.0191628187894821,0.01712328791618347,0.00041,0.00091,0.01580328791618347,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002141.SZ,4,-0.001718197017908,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,600731.SH,5,-0.023123849183321,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,603338.SH,1,-0.0259162560105323,0.005290205478668213,0.00041,0.00091,0.003970205478668213,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,600543.SH,2,-0.0282865837216377,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,603139.SH,3,-0.0290031321346759,-0.002064693719148636,0.00041,0.00091,-0.003384693719148636,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,002648.SZ,4,-0.0356943532824516,0.003970223367214203,0.00041,0.00091,0.002650223367214203,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,002318.SZ,5,-0.0371138155460357,0.0058700209856033326,0.00041,0.00091,0.0045500209856033326,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,002490.SZ,1,0.0626682937145233,0.003105590045452118,0.00041,0.00091,0.0017855900454521179,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,601166.SH,2,-0.0413596704602241,-0.000500250123441219,0.00041,0.00091,-0.0018202501234412189,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,603129.SH,3,-0.0508659854531288,-0.00428100973367691,0.00041,0.00091,-0.00560100973367691,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,603979.SH,4,-0.0534252524375915,-0.005406733751296997,0.00041,0.00091,-0.006726733751296997,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,601077.SH,5,-0.0538672283291816,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,603193.SH,1,0.0003843121230602,0.010505836009979248,0.00041,0.00091,0.009185836009979248,Buy@Close(t) Sell@Open(t+1)
