date,K,n_hold,gross_ret,net_ret,buy_cost,sell_cost,roundtrip_cost,is_trade_day,trade_rule,equity
2025-01-10,20,20,0.0011839880570769315,-0.00013601194292306852,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9998639880570769
2025-01-13,20,20,-0.002417759662494064,-0.003737759662494064,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9961267367745368
2025-01-14,20,20,0.0006585752144455911,-0.0006614247855544089,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9954678738612807
2025-01-15,20,20,-0.002525391824543476,-0.003845391824543476,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9916399098375388
2025-01-16,20,20,0.001791535701602697,0.0004715357016026971,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9921075034581613
2025-01-17,20,20,-0.0019553318796679377,-0.0032753318796679377,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9888580221240271
2025-01-20,20,20,0.003632753090932965,0.002312753090932965,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9911450065711883
2025-01-21,20,20,0.0012832741271704433,-3.6725872829556716e-05,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9911086059057214
2025-01-22,20,20,-0.003498115017078817,-0.004818115017078817,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.986333330648051
2025-01-23,20,20,0.007001010233536363,0.005681010233536363,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9919367003931404
2025-01-24,20,20,-0.006867727521806956,-0.008187727521806956,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9838149929714411
2025-01-27,20,20,0.005177823309670202,0.0038578233096702016,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9876103773837294
2025-02-05,20,20,0.0005636651273816823,-0.0007563348726183177,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9868634132147543
2025-02-06,20,20,-0.005398911792784929,-0.006718911792784929,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9802327649898377
2025-02-07,20,20,0.0034502670727670193,0.0021302670727670193,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9823209225727428
2025-02-10,20,20,-0.00019754229485988628,-0.0015175422948598863,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9808302090256129
2025-02-11,20,20,-0.00016818854771554446,-0.0014881885477155445,0.00041,0.00091,0.00132,1,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining,0.9793705487412875
