date,K,code,rank,score,ret_gross,buy_cost,sell_cost,ret_net,trade_rule
2025-01-10,5,002285.SZ,1,-0.0424791797995567,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,000926.SZ,2,-0.0476164072751998,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,600617.SH,3,-0.0481302738189697,0.00395256906747818,0.00041,0.00091,0.0026325690674781797,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,600343.SH,4,-0.0497491136193275,-0.001885014176368713,0.00041,0.00091,-0.003205014176368713,Buy@Close(t) Sell@Open(t+1)
2025-01-10,5,601016.SH,5,-0.0528444424271583,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,000545.SZ,1,-0.0557514354586601,-0.019417475461959842,0.00041,0.00091,-0.020737475461959844,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,600239.SH,2,-0.057104580104351,-0.004081632792949676,0.00041,0.00091,-0.005401632792949676,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,000927.SZ,3,-0.0627362132072448,-0.008130081295967102,0.00041,0.00091,-0.009450081295967102,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,600378.SH,4,-0.0710986256599426,-0.008704062104225158,0.00041,0.00091,-0.010024062104225158,Buy@Close(t) Sell@Open(t+1)
2025-01-13,5,605499.SH,5,-0.0789022743701934,-0.004080011546611786,0.00041,0.00091,-0.005400011546611786,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,002310.SZ,1,0.019780358299613,0.02732240438461304,0.00041,0.00091,0.026002404384613043,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,600375.SH,2,0.0057881455868482,0.01923076868057251,0.00041,0.00091,0.01791076868057251,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,603959.SH,3,-0.0321703404188156,0.018099547624588014,0.00041,0.00091,0.016779547624588012,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,000751.SZ,4,-0.0415331274271011,-0.003597122430801391,0.00041,0.00091,-0.0049171224308013906,Buy@Close(t) Sell@Open(t+1)
2025-01-14,5,600759.SH,5,-0.0573432520031929,-0.013333333730697632,0.00041,0.00091,-0.014653333730697632,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002310.SZ,1,0.0589809343218803,0.041666665077209473,0.00041,0.00091,0.04034666507720947,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,000070.SZ,2,0.0316255986690521,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002490.SZ,3,0.010141858831048,0.01712328791618347,0.00041,0.00091,0.01580328791618347,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002524.SZ,4,-0.0109507031738758,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-15,5,002748.SZ,5,-0.0131541118025779,-0.005973715782165528,0.00041,0.00091,-0.007293715782165528,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,002318.SZ,1,-0.0102083534002304,0.0058700209856033326,0.00041,0.00091,0.0045500209856033326,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,600543.SH,2,-0.0325013995170593,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,603139.SH,3,-0.0390734300017356,-0.002064693719148636,0.00041,0.00091,-0.003384693719148636,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,603338.SH,4,-0.0477767065167427,0.005290205478668213,0.00041,0.00091,0.003970205478668213,Buy@Close(t) Sell@Open(t+1)
2025-01-16,5,002648.SZ,5,-0.051399789750576,0.003970223367214203,0.00041,0.00091,0.002650223367214203,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,002490.SZ,1,0.0766166448593139,0.003105590045452118,0.00041,0.00091,0.0017855900454521179,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,601077.SH,2,-0.0623916238546371,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,601008.SH,3,-0.0667757242918014,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,603979.SH,4,-0.0669676959514617,-0.005406733751296997,0.00041,0.00091,-0.006726733751296997,Buy@Close(t) Sell@Open(t+1)
2025-01-17,5,002028.SZ,5,-0.0675805807113647,-0.002195389717817306,0.00041,0.00091,-0.003515389717817306,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,603193.SH,1,-0.0069968923926353,0.010505836009979248,0.00041,0.00091,0.009185836009979248,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,002028.SZ,2,-0.0284655392169952,0.01117092847824097,0.00041,0.00091,0.00985092847824097,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,002601.SZ,3,-0.0363191068172454,0.005691519379615784,0.00041,0.00091,0.004371519379615784,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,002607.SZ,4,-0.0412819385528564,0.04790419101715088,0.00041,0.00091,0.046584191017150875,Buy@Close(t) Sell@Open(t+1)
2025-01-20,5,600681.SH,5,-0.0434631034731864,0.003021148145198822,0.00041,0.00091,0.0017011481451988221,Buy@Close(t) Sell@Open(t+1)
2025-01-21,5,001260.SZ,1,0.0205796062946319,0.01268882155418396,0.00041,0.00091,0.01136882155418396,Buy@Close(t) Sell@Open(t+1)
2025-01-21,5,603259.SH,2,-0.0126191526651382,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-21,5,002998.SZ,3,-0.0157381929457187,0.001587301641702652,0.00041,0.00091,0.0002673016417026519,Buy@Close(t) Sell@Open(t+1)
2025-01-21,5,601900.SH,4,-0.0195958986878395,0.003337783813476562,0.00041,0.00091,0.002017783813476562,Buy@Close(t) Sell@Open(t+1)
2025-01-21,5,603311.SH,5,-0.0218608826398849,0.005747126340866089,0.00041,0.00091,0.004427126340866089,Buy@Close(t) Sell@Open(t+1)
2025-01-22,5,605099.SH,1,-0.0570282638072967,-0.001832340806722641,0.00041,0.00091,-0.003152340806722641,Buy@Close(t) Sell@Open(t+1)
2025-01-22,5,002675.SZ,2,-0.0572201535105705,-0.00318979263305664,0.00041,0.00091,-0.00450979263305664,Buy@Close(t) Sell@Open(t+1)
2025-01-22,5,002315.SZ,3,-0.0577241629362106,-0.004786870181560516,0.00041,0.00091,-0.006106870181560516,Buy@Close(t) Sell@Open(t+1)
2025-01-22,5,600900.SH,4,-0.0578490942716598,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-22,5,002846.SZ,5,-0.0579811558127403,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-23,5,002127.SZ,1,-0.0408062189817428,0.0020449897646903988,0.00041,0.00091,0.0007249897646903988,Buy@Close(t) Sell@Open(t+1)
2025-01-23,5,600022.SH,2,-0.0449738651514053,0.0073529410362243655,0.00041,0.00091,0.0060329410362243655,Buy@Close(t) Sell@Open(t+1)
2025-01-23,5,000507.SZ,3,-0.0493570193648338,0.004048582911491394,0.00041,0.00091,0.002728582911491394,Buy@Close(t) Sell@Open(t+1)
2025-01-23,5,002458.SZ,4,-0.0517961382865905,0.00912200689315796,0.00041,0.00091,0.007802006893157959,Buy@Close(t) Sell@Open(t+1)
2025-01-23,5,000778.SZ,5,-0.052462600171566,0.005698005557060242,0.00041,0.00091,0.004378005557060242,Buy@Close(t) Sell@Open(t+1)
2025-01-24,5,002259.SZ,1,0.0329555384814739,0.047413792610168454,0.00041,0.00091,0.04609379261016845,Buy@Close(t) Sell@Open(t+1)
2025-01-24,5,600572.SH,2,-0.0442607775330543,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-24,5,600681.SH,3,-0.0528387874364852,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-24,5,000883.SZ,4,-0.0625439956784248,0.002114164978265762,0.00041,0.00091,0.0007941649782657622,Buy@Close(t) Sell@Open(t+1)
2025-01-24,5,601366.SH,5,-0.0683022364974021,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-27,5,600036.SH,1,-0.0088042840361595,0.007948336005210877,0.00041,0.00091,0.006628336005210877,Buy@Close(t) Sell@Open(t+1)
2025-01-27,5,002259.SZ,2,-0.0107292272150516,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-27,5,603993.SH,3,-0.0313778221607208,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-01-27,5,000055.SZ,4,-0.0506505146622657,0.002544529139995575,0.00041,0.00091,0.0012245291399955748,Buy@Close(t) Sell@Open(t+1)
2025-01-27,5,603816.SH,5,-0.0520573705434799,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-02-05,5,600671.SH,1,0.061661809682846,0.05042016983032226,0.00041,0.00091,0.04910016983032226,Buy@Close(t) Sell@Open(t+1)
2025-02-05,5,002128.SZ,2,0.0118415690958499,-0.000495049506425857,0.00041,0.00091,-0.001815049506425857,Buy@Close(t) Sell@Open(t+1)
2025-02-05,5,601298.SH,3,0.0010988004505634,-0.001085776314139366,0.00041,0.00091,-0.002405776314139366,Buy@Close(t) Sell@Open(t+1)
2025-02-05,5,600987.SH,4,0.0009793676435947,0.004213483035564422,0.00041,0.00091,0.0028934830355644217,Buy@Close(t) Sell@Open(t+1)
2025-02-05,5,601009.SH,5,-0.0207800976932048,0.002806361019611358,0.00041,0.00091,0.001486361019611358,Buy@Close(t) Sell@Open(t+1)
2025-02-06,5,002197.SZ,1,0.0670252591371536,0.02244389057159424,0.00041,0.00091,0.021123890571594237,Buy@Close(t) Sell@Open(t+1)
2025-02-06,5,000506.SZ,2,-0.0344645082950592,0.009732360243797302,0.00041,0.00091,0.008412360243797302,Buy@Close(t) Sell@Open(t+1)
2025-02-06,5,603986.SH,3,-0.0346724316477775,-0.016623568534851075,0.00041,0.00091,-0.017943568534851073,Buy@Close(t) Sell@Open(t+1)
2025-02-06,5,000633.SZ,4,-0.0481579825282096,0.006396588683128357,0.00041,0.00091,0.005076588683128357,Buy@Close(t) Sell@Open(t+1)
2025-02-06,5,600008.SH,5,-0.0487033575773239,0.0,0.00041,0.00091,-0.00132,Buy@Close(t) Sell@Open(t+1)
2025-02-07,5,600962.SH,1,-0.0074197500944137,-0.005956813097000122,0.00041,0.00091,-0.007276813097000122,Buy@Close(t) Sell@Open(t+1)
