Days,TradeDays,NoTradeDays,FinalEquity,TotalReturn,AnnReturn,AnnVol,Sharpe,MaxDrawdown,Calmar,WinRate,AvgDailyRet,StdDailyRet,AvgTradeDayRet,K,CommissionBpsOneWay,StampTaxBpsSell,TransferFeeBpsOneWay,SlippageBpsOneWay,AvgHold,TradeRule
205,205,0,1.6386904576977217,0.6386904576977217,0.8351614110055383,0.14274793934021862,4.328947872657405,-0.055973455597093325,14.920669129350435,0.5024390243902439,0.0024521761444515383,0.008992274944313145,0.0024521761444515383,5,2.0,5.0,0.1,2.0,5.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,1.1805907533095623,0.1805907533095623,0.22639247916815775,0.09439538032610009,2.209701033065713,-0.0554138488817455,4.085485555193961,0.47317073170731705,0.0008277205137233818,0.005946350029909999,0.0008277205137233818,10,2.0,5.0,0.1,2.0,10.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
205,205,0,1.0319811949085116,0.03198119490851159,0.03945642969467511,0.0758659645186979,0.5479424809975758,-0.0695979689482642,0.566919269202212,0.44878048780487806,0.00016496105091407816,0.004779106549774397,0.00016496105091407816,20,2.0,5.0,0.1,2.0,20.0,Buy@Close(t) Sell@Open(t+1) | EqualWeightOnRemaining | KeepNoTradeDays
